,,,,C-14 POPULATION IN FIVE YEAR AGE-GROUP BY RESIDENCE AND SEX ,,,,,,,,,
Table,State,Distt.,Area Name,Age-group,Total ,,,Rural,,,Urban,,
Name,Code,Code,,,,,,,,,,,
,,,,,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females
,,,,1,2,3,4,5,6,7,8,9,10
,,,,,,,,,,,,,
,,,,,,,,,,,,,
C4114,12,000,State - ARUNACHAL PRADESH (12),40-44,78603,42861,35742,57742,30631,27111,20861,12230,8631
C4114,12,000,State - ARUNACHAL PRADESH (12),45-49,63679,35173,28506,47781,25465,22316,15898,9708,6190
C4114,12,000,State - ARUNACHAL PRADESH (12),50-54,46110,26487,19623,36249,20048,16201,9861,6439,3422
C4114,12,000,State - ARUNACHAL PRADESH (12),55-59,29886,16996,12890,24559,13401,11158,5327,3595,1732
C4114,12,000,State - ARUNACHAL PRADESH (12),60-64,25445,13492,11953,22262,11659,10603,3183,1833,1350
C4114,12,000,State - ARUNACHAL PRADESH (12),65-69,14973,7642,7331,13346,6755,6591,1627,887,740
C4114,12,000,State - ARUNACHAL PRADESH (12),70-74,10647,5547,5100,9647,5048,4599,1000,499,501
C4114,12,000,State - ARUNACHAL PRADESH (12),75-79,5135,2687,2448,4655,2435,2220,480,252,228
C4114,12,000,State - ARUNACHAL PRADESH (12),80+,7439,3821,3618,6451,3308,3143,988,513,475
C4114,12,000,State - ARUNACHAL PRADESH (12),Age not stated,1509,859,650,1193,661,532,316,198,118
C4114,13,000,State - NAGALAND (13),All ages,1978502,1024649,953853,1407536,725472,682064,570966,299177,271789
C4114,13,000,State - NAGALAND (13),0-4,197262,101291,95971,147261,75981,71280,50001,25310,24691
C4114,13,000,State - NAGALAND (13),5-9,233099,120647,112452,173624,90120,83504,59475,30527,28948
C4114,13,000,State - NAGALAND (13),10-14,248671,129237,119434,181149,94658,86491,67522,34579,32943
C4114,13,000,State - NAGALAND (13),15-19,229622,117994,111628,161926,83359,78567,67696,34635,33061
C4114,13,000,State - NAGALAND (13),20-24,204363,103769,100594,139581,70944,68637,64782,32825,31957
C4114,13,000,State - NAGALAND (13),25-29,176901,89598,87303,117131,58588,58543,59770,31010,28760
C4114,13,000,State - NAGALAND (13),30-34,149924,76505,73419,100492,50782,49710,49432,25723,23709
C4114,13,000,State - NAGALAND (13),35-39,128198,64695,63503,87170,43067,44103,41028,21628,19400
C4114,13,000,State - NAGALAND (13),40-44,109261,57653,51608,76029,39211,36818,33232,18442,14790
C4114,13,000,State - NAGALAND (13),45-49,87747,47757,39990,61345,32644,28701,26402,15113,11289
C4114,13,000,State - NAGALAND (13),50-54,65859,36134,29725,47518,25376,22142,18341,10758,7583
C4114,13,000,State - NAGALAND (13),55-59,43398,23741,19657,31751,16898,14853,11647,6843,4804
C4114,13,000,State - NAGALAND (13),60-64,36519,19683,16836,28201,14898,13303,8318,4785,3533
C4114,13,000,State - NAGALAND (13),65-69,24243,12801,11442,18939,9930,9009,5304,2871,2433
C4114,13,000,State - NAGALAND (13),70-74,17593,9260,8333,14353,7550,6803,3240,1710,1530
C4114,13,000,State - NAGALAND (13),75-79,10565,5635,4930,8629,4606,4023,1936,1029,907
C4114,13,000,State - NAGALAND (13),80+,13806,7400,6406,11163,6128,5035,2643,1272,1371
C4114,13,000,State - NAGALAND (13),Age not stated,1471,849,622,1274,732,542,197,117,80
C4114,14,000,State - MANIPUR (14),All ages,2855794,1438586,1417208,2021640,1026884,994756,834154,411702,422452
C4114,14,000,State - MANIPUR (14),0-4,256682,133160,123522,186405,97094,89311,70277,36066,34211
C4114,14,000,State - MANIPUR (14),5-9,291243,149766,141477,215420,111112,104308,75823,38654,37169
C4114,14,000,State - MANIPUR (14),10-14,313763,161146,152617,230842,119214,111628,82921,41932,40989
C4114,14,000,State - MANIPUR (14),15-19,287008,144495,142513,213039,107906,105133,73969,36589,37380
C4114,14,000,State - MANIPUR (14),20-24,281782,139587,142195,204739,102223,102516,77043,37364,39679
C4114,14,000,State - MANIPUR (14),25-29,270477,132888,137589,188887,93626,95261,81590,39262,42328
C4114,14,000,State - MANIPUR (14),30-34,220954,109678,111276,151922,76143,75779,69032,33535,35497
C4114,14,000,State - MANIPUR (14),35-39,198453,98019,100434,135625,67639,67986,62828,30380,32448
C4114,14,000,State - MANIPUR (14),40-44,170829,85896,84933,117107,59442,57665,53722,26454,27268
C4114,14,000,State - MANIPUR (14),45-49,147030,73917,73113,100201,50660,49541,46829,23257,23572
C4114,14,000,State - MANIPUR (14),50-54,120277,60598,59679,80585,41105,39480,39692,19493,20199
C4114,14,000,State - MANIPUR (14),55-59,89499,45409,44090,59601,30555,29046,29898,14854,15044
C4114,14,000,State - MANIPUR (14),60-64,71897,36567,35330,48223,24875,23348,23674,11692,11982
C4114,14,000,State - MANIPUR (14),65-69,46648,23218,23430,31006,15677,15329,15642,7541,8101
C4114,14,000,State - MANIPUR (14),70-74,34253,16776,17477,22588,11301,11287,11665,5475,6190
C4114,14,000,State - MANIPUR (14),75-79,21428,10663,10765,13656,6961,6695,7772,3702,4070
C4114,14,000,State - MANIPUR (14),80+,25794,12571,13223,16142,8208,7934,9652,4363,5289
C4114,14,000,State - MANIPUR (14),Age not stated,7777,4232,3545,5652,3143,2509,2125,1089,1036
C4114,15,000,State - MIZORAM (15),All ages,1097206,555339,541867,525435,269135,256300,571771,286204,285567
C4114,15,000,State - MIZORAM (15),0-4,121233,61541,59692,66972,34077,32895,54261,27464,26797
C4114,15,000,State - MIZORAM (15),5-9,117788,59888,57900,64896,33073,31823,52892,26815,26077
C4114,15,000,State - MIZORAM (15),10-14,116981,59526,57455,60088,30836,29252,56893,28690,28203
C4114,15,000,State - MIZORAM (15),15-19,110343,55907,54436,50257,26000,24257,60086,29907,30179
C4114,15,000,State - MIZORAM (15),20-24,111708,55512,56196,50969,25314,25655,60739,30198,30541
C4114,15,000,State - MIZORAM (15),25-29,102346,51390,50956,46384,23442,22942,55962,27948,28014
C4114,15,000,State - MIZORAM (15),30-34,88374,44341,44033,38740,19801,18939,49634,24540,25094
C4114,15,000,State - MIZORAM (15),35-39,72384,36817,35567,31629,16461,15168,40755,20356,20399
C4114,15,000,State - MIZORAM (15),40-44,58180,29970,28210,24818,12925,11893,33362,17045,16317
C4114,15,000,State - MIZORAM (15),45-49,53175,27028,26147,23045,11983,11062,30130,15045,15085
C4114,15,000,State - MIZORAM (15),50-54,44256,22556,21700,20258,10538,9720,23998,12018,11980
C4114,15,000,State - MIZORAM (15),55-59,31177,16139,15038,14603,7770,6833,16574,8369,8205
C4114,15,000,State - MIZORAM (15),60-64,24480,12357,12123,11736,6110,5626,12744,6247,6497
C4114,15,000,State - MIZORAM (15),65-69,16170,8114,8056,7878,4105,3773,8292,4009,4283
C4114,15,000,State - MIZORAM (15),70-74,12020,6108,5912,5572,2907,2665,6448,3201,3247
C4114,15,000,State - MIZORAM (15),75-79,7784,3884,3900,3599,1876,1723,4185,2008,2177
C4114,15,000,State - MIZORAM (15),80+,8174,3882,4292,3711,1763,1948,4463,2119,2344
C4114,15,000,State - MIZORAM (15),Age not stated,633,379,254,280,154,126,353,225,128
C4114,16,000,State - TRIPURA (16),All ages,3673917,1874376,1799541,2712464,1387173,1325291,961453,487203,474250
C4114,16,000,State - TRIPURA (16),0-4,322566,164505,158061,258020,131384,126636,64546,33121,31425
C4114,16,000,State - TRIPURA (16),5-9,337735,172541,165194,266430,136049,130381,71305,36492,34813
C4114,16,000,State - TRIPURA (16),10-14,357690,183001,174689,282994,144904,138090,74696,38097,36599
C4114,16,000,State - TRIPURA (16),15-19,357829,181136,176693,274888,139377,135511,82941,41759,41182
C4114,16,000,State - TRIPURA (16),20-24,373177,183779,189398,280876,138466,142410,92301,45313,46988
C4114,16,000,State - TRIPURA (16),25-29,344149,175059,169090,252860,129389,123471,91289,45670,45619
C4114,16,000,State - TRIPURA (16),30-34,286989,149231,137758,204868,107731,97137,82121,41500,40621
C4114,16,000,State - TRIPURA (16),35-39,279342,143051,136291,196129,101658,94471,83213,41393,41820
C4114,16,000,State - TRIPURA (16),40-44,238751,124093,114658,164055,85593,78462,74696,38500,36196
C4114,16,000,State - TRIPURA (16),45-49,205469,106717,98752,139297,72663,66634,66172,34054,32118
C4114,16,000,State - TRIPURA (16),50-54,162186,86627,75559,108302,57982,50320,53884,28645,25239
C4114,16,000,State - TRIPURA (16),55-59,116874,61849,55025,76947,40066,36881,39927,21783,18144
C4114,16,000,State - TRIPURA (16),60-64,97129,49611,47518,67295,33940,33355,29834,15671,14163
C4114,16,000,State - TRIPURA (16),65-69,70480,35044,35436,50426,25067,25359,20054,9977,10077
C4114,16,000,State - TRIPURA (16),70-74,52324,25535,26789,37764,18698,19066,14560,6837,7723
C4114,16,000,State - TRIPURA (16),75-79,30086,14259,15827,21165,10258,10907,8921,4001,4920
C4114,16,000,State - TRIPURA (16),80+,39525,17471,22054,29113,13380,15733,10412,4091,6321
C4114,16,000,State - TRIPURA (16),Age not stated,1616,867,749,1035,568,467,581,299,282
C4114,17,000,State - MEGHALAYA (17),All ages,2966889,1491832,1475057,2371439,1194260,1177179,595450,297572,297878
C4114,17,000,State - MEGHALAYA (17),0-4,406154,205846,200308,351463,177831,173632,54691,28015,26676
C4114,17,000,State - MEGHALAYA (17),5-9,389182,197585,191597,331758,168347,163411,57424,29238,28186
C4114,17,000,State - MEGHALAYA (17),10-14,382606,193473,189133,315360,159784,155576,67246,33689,33557
C4114,17,000,State - MEGHALAYA (17),15-19,326188,164716,161472,254132,129138,124994,72056,35578,36478
C4114,17,000,State - MEGHALAYA (17),20-24,285012,139140,145872,217643,105372,112271,67369,33768,33601
C4114,17,000,State - MEGHALAYA (17),25-29,251281,124676,126605,191850,94964,96886,59431,29712,29719
C4114,17,000,State - MEGHALAYA (17),30-34,189657,95786,93871,142762,72034,70728,46895,23752,23143
C4114,17,000,State - MEGHALAYA (17),35-39,174706,87320,87386,133054,66890,66164,41652,20430,21222
C4114,17,000,State - MEGHALAYA (17),40-44,145450,73377,72073,111054,56095,54959,34396,17282,17114
C4114,17,000,State - MEGHALAYA (17),45-49,123115,63043,60072,94562,48433,46129,28553,14610,13943
C4114,17,000,State - MEGHALAYA (17),50-54,88743,45910,42833,67679,35366,32313,21064,10544,10520
C4114,17,000,State - MEGHALAYA (17),55-59,60109,30692,29417,45821,23513,22308,14288,7179,7109
C4114,17,000,State - MEGHALAYA (17),60-64,50708,25421,25287,39902,20229,19673,10806,5192,5614
C4114,17,000,State - MEGHALAYA (17),65-69,35774,17482,18292,28783,14315,14468,6991,3167,3824
C4114,17,000,State - MEGHALAYA (17),70-74,23698,11161,12537,18799,9081,9718,4899,2080,2819
C4114,17,000,State - MEGHALAYA (17),75-79,12845,5848,6997,9855,4644,5211,2990,1204,1786
C4114,17,000,State - MEGHALAYA (17),80+,15877,7027,8850,12181,5623,6558,3696,1404,2292
C4114,17,000,State - MEGHALAYA (17),Age not stated,5784,3329,2455,4781,2601,2180,1003,728,275
C4114,18,000,State - ASSAM (18),All ages,31205576,15939443,15266133,26807034,13678989,13128045,4398542,2260454,2138088
C4114,18,000,State - ASSAM (18),0-4,3212833,1634922,1577911,2900310,1474612,1425698,312523,160310,152213
C4114,18,000,State - ASSAM (18),5-9,3544339,1806346,1737993,3191197,1624618,1566579,353142,181728,171414
C4114,18,000,State - ASSAM (18),10-14,3491727,1789381,1702346,3099766,1587764,1512002,391961,201617,190344
C4114,18,000,State - ASSAM (18),15-19,3068581,1595489,1473092,2664091,1388492,1275599,404490,206997,197493
C4114,18,000,State - ASSAM (18),20-24,2909405,1415580,1493825,2477603,1203111,1274492,431802,212469,219333
C4114,18,000,State - ASSAM (18),25-29,2815147,1393042,1422105,2386510,1183063,1203447,428637,209979,218658
C4114,18,000,State - ASSAM (18),30-34,2330060,1174247,1155813,1949510,984620,964890,380550,189627,190923
C4114,18,000,State - ASSAM (18),35-39,2260473,1153679,1106794,1879751,962030,917721,380722,191649,189073
C4114,18,000,State - ASSAM (18),40-44,1831206,965463,865743,1507048,793546,713502,324158,171917,152241
C4114,18,000,State - ASSAM (18),45-49,1595249,846081,749168,1310964,693457,617507,284285,152624,131661
C4114,18,000,State - ASSAM (18),50-54,1192363,642260,550103,974992,519994,454998,217371,122266,95105
C4114,18,000,State - ASSAM (18),55-59,856825,458242,398583,702760,371541,331219,154065,86701,67364
C4114,18,000,State - ASSAM (18),60-64,775698,394563,381135,649041,327339,321702,126657,67224,59433
C4114,18,000,State - ASSAM (18),65-69,503642,253973,249669,422443,211838,210605,81199,42135,39064
C4114,18,000,State - ASSAM (18),70-74,385277,196445,188832,327588,166867,160721,57689,29578,28111
C4114,18,000,State - ASSAM (18),75-79,184352,96599,87753,153054,80838,72216,31298,15761,15537
C4114,18,000,State - ASSAM (18),80+,229575,113237,116338,195387,97407,97980,34188,15830,18358
C4114,18,000,State - ASSAM (18),Age not stated,18824,9894,8930,15019,7852,7167,3805,2042,1763
C4114,19,000,State - WEST BENGAL (19),All ages,91276115,46809027,44467088,62183113,31844945,30338168,29093002,14964082,14128920
C4114,19,000,State - WEST BENGAL (19),0-4,7333143,3743862,3589281,5432943,2770164,2662779,1900200,973698,926502
C4114,19,000,State - WEST BENGAL (19),5-9,8247809,4216763,4031046,6048643,3085358,2963285,2199166,1131405,1067761
C4114,19,000,State - WEST BENGAL (19),10-14,9156523,4677506,4479017,6677094,3401028,3276066,2479429,1276478,1202951
C4114,19,000,State - WEST BENGAL (19),15-19,9058031,4702325,4355706,6442695,3359604,3083091,2615336,1342721,1272615
C4114,19,000,State - WEST BENGAL (19),20-24,8758322,4422630,4335692,6042721,3062672,2980049,2715601,1359958,1355643
C4114,19,000,State - WEST BENGAL (19),25-29,7997909,4044904,3953005,5354996,2723495,2631501,2642913,1321409,1321504
C4114,19,000,State - WEST BENGAL (19),30-34,6841590,3464659,3376931,4452270,2255183,2197087,2389320,1209476,1179844
C4114,19,000,State - WEST BENGAL (19),35-39,7012646,3523361,3489285,4596701,2306077,2290624,2415945,1217284,1198661
C4114,19,000,State - WEST BENGAL (19),40-44,6153060,3219604,2933456,4024731,2100597,1924134,2128329,1119007,1009322
C4114,19,000,State - WEST BENGAL (19),45-49,5335719,2814212,2521507,3422477,1807534,1614943,1913242,1006678,906564
C4114,19,000,State - WEST BENGAL (19),50-54,4257880,2317232,1940648,2693913,1469321,1224592,1563967,847911,716056
C4114,19,000,State - WEST BENGAL (19),55-59,3268650,1746903,1521747,2048869,1086200,962669,1219781,660703,559078
C4114,19,000,State - WEST BENGAL (19),60-64,2745454,1406401,1339053,1746446,881516,864930,999008,524885,474123
C4114,19,000,State - WEST BENGAL (19),65-69,1982993,991280,991713,1280414,625865,654549,702579,365415,337164
C4114,19,000,State - WEST BENGAL (19),70-74,1390607,686881,703726,876931,421658,455273,513676,265223,248453
C4114,19,000,State - WEST BENGAL (19),75-79,739767,360216,379551,456033,217061,238972,283734,143155,140579
C4114,19,000,State - WEST BENGAL (19),80+,883561,406536,477025,536855,245245,291610,346706,161291,185415
C4114,19,000,State - WEST BENGAL (19),Age not stated,112451,63752,48699,48381,26367,22014,64070,37385,26685
C4114,20,000,State - JHARKHAND (20),All ages,32988134,16930315,16057819,25055073,12776486,12278587,7933061,4153829,3779232
C4114,20,000,State - JHARKHAND (20),0-4,3648297,1871134,1777163,2956705,1509453,1447252,691592,361681,329911
C4114,20,000,State - JHARKHAND (20),5-9,4138425,2117879,2020546,3332668,1695581,1637087,805757,422298,383459
C4114,20,000,State - JHARKHAND (20),10-14,4104396,2112627,1991769,3237192,1662046,1575146,867204,450581,416623
C4114,20,000,State - JHARKHAND (20),15-19,3205268,1714887,1490381,2359367,1268321,1091046,845901,446566,399335
C4114,20,000,State - JHARKHAND (20),20-24,2827622,1431263,1396359,2052259,1031084,1021175,775363,400179,375184
C4114,20,000,State - JHARKHAND (20),25-29,2652639,1342314,1310325,1942429,976894,965535,710210,365420,344790
C4114,20,000,State - JHARKHAND (20),30-34,2307296,1165866,1141430,1697271,849293,847978,610025,316573,293452
C4114,20,000,State - JHARKHAND (20),35-39,2136764,1092675,1044089,1570756,799950,770806,566008,292725,273283
C4114,20,000,State - JHARKHAND (20),40-44,1788506,930421,858085,1312316,676548,635768,476190,253873,222317
C4114,20,000,State - JHARKHAND (20),45-49,1534094,798966,735128,1122090,580579,541511,412004,218387,193617
C4114,20,000,State - JHARKHAND (20),50-54,1186181,620682,565499,861644,447952,413692,324537,172730,151807
C4114,20,000,State - JHARKHAND (20),55-59,985234,487604,497630,720551,343784,376767,264683,143820,120863
C4114,20,000,State - JHARKHAND (20),60-64,957482,474565,482917,739909,359498,380411,217573,115067,102506
C4114,20,000,State - JHARKHAND (20),65-69,635397,317852,317545,502092,246596,255496,133305,71256,62049
C4114,20,000,State - JHARKHAND (20),70-74,407108,210878,196230,319521,163601,155920,87587,47277,40310
C4114,20,000,State - JHARKHAND (20),75-79,167954,83542,84412,128086,62658,65428,39868,20884,18984
C4114,20,000,State - JHARKHAND (20),80+,188737,94908,93829,143253,72523,70730,45484,22385,23099
C4114,20,000,State - JHARKHAND (20),Age not stated,116734,62252,54482,56964,30125,26839,59770,32127,27643
C4114,21,000,State - ODISHA (21),All ages,41974218,21212136,20762082,34970562,17586203,17384359,7003656,3625933,3377723
C4114,21,000,State - ODISHA (21),0-4,3653029,1878127,1774902,3136169,1608566,1527603,516860,269561,247299
C4114,21,000,State - ODISHA (21),5-9,4074768,2085339,1989429,3494942,1782516,1712426,579826,302823,277003
C4114,21,000,State - ODISHA (21),10-14,4348625,2203535,2145090,3705396,1872543,1832853,643229,330992,312237
C4114,21,000,State - ODISHA (21),15-19,3925398,1972684,1952714,3240171,1616989,1623182,685227,355695,329532
C4114,21,000,State - ODISHA (21),20-24,3783527,1870939,1912588,3078847,1513663,1565184,704680,357276,347404
C4114,21,000,State - ODISHA (21),25-29,3574037,1772876,1801161,2918990,1446384,1472606,655047,326492,328555
C4114,21,000,State - ODISHA (21),30-34,3102991,1542233,1560758,2520189,1247203,1272986,582802,295030,287772
C4114,21,000,State - ODISHA (21),35-39,3051188,1528685,1522503,2487391,1242592,1244799,563797,286093,277704
C4114,21,000,State - ODISHA (21),40-44,2691474,1387920,1303554,2196313,1126384,1069929,495161,261536,233625
C4114,21,000,State - ODISHA (21),45-49,2334030,1212366,1121664,1905599,982737,922862,428431,229629,198802
C4114,21,000,State - ODISHA (21),50-54,1847812,957524,890288,1516062,776529,739533,331750,180995,150755
C4114,21,000,State - ODISHA (21),55-59,1483720,744291,739429,1235630,607411,628219,248090,136880,111210
C4114,21,000,State - ODISHA (21),60-64,1474061,737635,736426,1269444,630692,638752,204617,106943,97674
C4114,21,000,State - ODISHA (21),65-69,979525,487849,491676,851670,421279,430391,127855,66570,61285
C4114,21,000,State - ODISHA (21),70-74,768070,380635,387435,666519,329265,337254,101551,51370,50181
C4114,21,000,State - ODISHA (21),75-79,364800,183294,181506,314077,157552,156525,50723,25742,24981
C4114,21,000,State - ODISHA (21),80+,397992,204857,193135,337943,175428,162515,60049,29429,30620
C4114,21,000,State - ODISHA (21),Age not stated,119171,61347,57824,95210,48470,46740,23961,12877,11084
C4114,22,000,State - CHHATTISGARH (22),All ages,25545198,12832895,12712303,19607961,9797426,9810535,5937237,3035469,2901768
C4114,22,000,State - CHHATTISGARH (22),0-4,2541065,1286970,1254095,2027687,1022795,1004892,513378,264175,249203
C4114,22,000,State - CHHATTISGARH (22),5-9,2758758,1404079,1354679,2206437,1117796,1088641,552321,286283,266038
C4114,22,000,State - CHHATTISGARH (22),10-14,2884013,1461185,1422828,2289627,1155074,1134553,594386,306111,288275
C4114,22,000,State - CHHATTISGARH (22),15-19,2599842,1319451,1280391,1998051,1009334,988717,601791,310117,291674
C4114,22,000,State - CHHATTISGARH (22),20-24,2389497,1193378,1196119,1773929,885162,888767,615568,308216,307352
C4114,22,000,State - CHHATTISGARH (22),25-29,2057300,1049238,1008062,1508182,770527,737655,549118,278711,270407
C4114,22,000,State - CHHATTISGARH (22),30-34,1815058,898023,917035,1340001,656456,683545,475057,241567,233490
C4114,22,000,State - CHHATTISGARH (22),35-39,1779414,891265,888149,1329416,663342,666074,449998,227923,222075
C4114,22,000,State - CHHATTISGARH (22),40-44,1576553,796402,780151,1179152,590214,588938,397401,206188,191213
C4114,22,000,State - CHHATTISGARH (22),45-49,1334374,692974,641400,998323,516444,481879,336051,176530,159521
C4114,22,000,State - CHHATTISGARH (22),50-54,992947,510326,482621,741578,376646,364932,251369,133680,117689
C4114,22,000,State - CHHATTISGARH (22),55-59,789353,389338,400015,603044,290945,312099,186309,98393,87916
C4114,22,000,State - CHHATTISGARH (22),60-64,743742,348956,394786,588321,273504,314817,155421,75452,79969
C4114,22,000,State - CHHATTISGARH (22),65-69,533810,244336,289474,429402,195192,234210,104408,49144,55264
C4114,22,000,State - CHHATTISGARH (22),70-74,373000,174249,198751,299448,139047,160401,73552,35202,38350
C4114,22,000,State - CHHATTISGARH (22),75-79,166578,75545,91033,132135,58945,73190,34443,16600,17843
C4114,22,000,State - CHHATTISGARH (22),80+,186779,85073,101706,149241,68761,80480,37538,16312,21226
C4114,22,000,State - CHHATTISGARH (22),Age not stated,23115,12107,11008,13987,7242,6745,9128,4865,4263
C4114,23,000,State - MADHYA PRADESH (23),All ages,72626809,37612306,35014503,52557404,27149388,25408016,20069405,10462918,9606487
C4114,23,000,State - MADHYA PRADESH (23),0-4,7471286,3874247,3597039,5763560,2982196,2781364,1707726,892051,815675
C4114,23,000,State - MADHYA PRADESH (23),5-9,8266455,4309693,3956762,6347575,3292243,3055332,1918880,1017450,901430
C4114,23,000,State - MADHYA PRADESH (23),10-14,8564501,4439329,4125172,6481035,3338101,3142934,2083466,1101228,982238
C4114,23,000,State - MADHYA PRADESH (23),15-19,7446789,3980072,3466717,5359720,2862347,2497373,2087069,1117725,969344
C4114,23,000,State - MADHYA PRADESH (23),20-24,6727579,3554088,3173491,4678759,2481628,2197131,2048820,1072460,976360
C4114,23,000,State - MADHYA PRADESH (23),25-29,5787506,2988325,2799181,3990858,2067454,1923404,1796648,920871,875777
C4114,23,000,State - MADHYA PRADESH (23),30-34,5214960,2650705,2564255,3638969,1841507,1797462,1575991,809198,766793
C4114,23,000,State - MADHYA PRADESH (23),35-39,4861671,2493464,2368207,3407607,1750469,1657138,1454064,742995,711069
C4114,23,000,State - MADHYA PRADESH (23),40-44,4214474,2193888,2020586,2937258,1527419,1409839,1277216,666469,610747
C4114,23,000,State - MADHYA PRADESH (23),45-49,3522961,1838798,1684163,2425510,1260719,1164791,1097451,578079,519372
C4114,23,000,State - MADHYA PRADESH (23),50-54,2694372,1446522,1247850,1847524,988058,859466,846848,458464,388384
C4114,23,000,State - MADHYA PRADESH (23),55-59,2058077,1030243,1027834,1437113,704014,733099,620964,326229,294735
C4114,23,000,State - MADHYA PRADESH (23),60-64,1987410,989463,997947,1437170,711867,725303,550240,277596,272644
C4114,23,000,State - MADHYA PRADESH (23),65-69,1427061,680005,747056,1054385,497698,556687,372676,182307,190369
C4114,23,000,State - MADHYA PRADESH (23),70-74,1107421,545246,562175,826774,408168,418606,280647,137078,143569
C4114,23,000,State - MADHYA PRADESH (23),75-79,523355,244807,278548,384851,178514,206337,138504,66293,72211
C4114,23,000,State - MADHYA PRADESH (23),80+,668069,310035,358034,491426,232111,259315,176643,77924,98719
C4114,23,000,State - MADHYA PRADESH (23),Age not stated,82862,43376,39486,47310,24875,22435,35552,18501,17051
C4114,24,000,State - GUJARAT (24),All ages,60439692,31491260,28948432,34694609,17799159,16895450,25745083,13692101,12052982
C4114,24,000,State - GUJARAT (24),0-4,5460332,2871890,2588442,3400893,1768858,1632035,2059439,1103032,956407
C4114,24,000,State - GUJARAT (24),5-9,5835836,3126401,2709435,3608635,1902056,1706579,2227201,1224345,1002856
C4114,24,000,State - GUJARAT (24),10-14,6149445,3283834,2865611,3787881,1989379,1798502,2361564,1294455,1067109
C4114,24,000,State - GUJARAT (24),15-19,5865760,3146110,2719650,3406534,1781574,1624960,2459226,1364536,1094690
C4114,24,000,State - GUJARAT (24),20-24,5780722,3046127,2734595,3129114,1613761,1515353,2651608,1432366,1219242
C4114,24,000,State - GUJARAT (24),25-29,5278822,2767283,2511539,2767541,1439403,1328138,2511281,1327880,1183401
C4114,24,000,State - GUJARAT (24),30-34,4770528,2467024,2303504,2567865,1309468,1258397,2202663,1157556,1045107
C4114,24,000,State - GUJARAT (24),35-39,4341225,2258335,2082890,2379877,1230816,1149061,1961348,1027519,933829
C4114,24,000,State - GUJARAT (24),40-44,3865476,1993876,1871600,2149186,1096357,1052829,1716290,897519,818771
C4114,24,000,State - GUJARAT (24),45-49,3314013,1711872,1602141,1830536,938828,891708,1483477,773044,710433
C4114,24,000,State - GUJARAT (24),50-54,2697183,1409273,1287910,1504667,772574,732093,1192516,636699,555817
C4114,24,000,State - GUJARAT (24),55-59,2054947,1038088,1016859,1161872,569554,592318,893075,468534,424541
C4114,24,000,State - GUJARAT (24),60-64,1727752,851259,876493,1023043,494349,528694,704709,356910,347799
C4114,24,000,State - GUJARAT (24),65-69,1170072,550002,620070,707269,323610,383659,462803,226392,236411
C4114,24,000,State - GUJARAT (24),70-74,899677,417522,482155,559725,256602,303123,339952,160920,179032
C4114,24,000,State - GUJARAT (24),75-79,439996,196341,243655,262004,113543,148461,177992,82798,95194
C4114,24,000,State - GUJARAT (24),80+,549062,230477,318585,332285,139154,193131,216777,91323,125454
C4114,24,000,State - GUJARAT (24),Age not stated,238844,125546,113298,115682,59273,56409,123162,66273,56889
C4114,25,000,State - DAMAN & DIU (25),All ages,243247,150301,92946,60396,32395,28001,182851,117906,64945
C4114,25,000,State - DAMAN & DIU (25),0-4,19158,10020,9138,5174,2692,2482,13984,7328,6656
C4114,25,000,State - DAMAN & DIU (25),5-9,18506,9828,8678,5767,2982,2785,12739,6846,5893
C4114,25,000,State - DAMAN & DIU (25),10-14,17321,9300,8021,6335,3302,3033,10986,5998,4988
C4114,25,000,State - DAMAN & DIU (25),15-19,26314,18239,8075,6655,3766,2889,19659,14473,5186
C4114,25,000,State - DAMAN & DIU (25),20-24,38584,27925,10659,7024,4117,2907,31560,23808,7752
C4114,25,000,State - DAMAN & DIU (25),25-29,33181,22044,11137,6125,3416,2709,27056,18628,8428
C4114,25,000,State - DAMAN & DIU (25),30-34,24031,15314,8717,5077,2823,2254,18954,12491,6463
C4114,25,000,State - DAMAN & DIU (25),35-39,19550,12255,7295,4681,2601,2080,14869,9654,5215
C4114,25,000,State - DAMAN & DIU (25),40-44,13601,8384,5217,3489,1905,1584,10112,6479,3633
C4114,25,000,State - DAMAN & DIU (25),45-49,9618,5649,3969,2766,1496,1270,6852,4153,2699
C4114,25,000,State - DAMAN & DIU (25),50-54,6610,3646,2964,2090,1047,1043,4520,2599,1921
C4114,25,000,State - DAMAN & DIU (25),55-59,5056,2576,2480,1547,740,807,3509,1836,1673
C4114,25,000,State - DAMAN & DIU (25),60-64,4308,1977,2331,1388,592,796,2920,1385,1535
C4114,25,000,State - DAMAN & DIU (25),65-69,2753,1182,1571,870,374,496,1883,808,1075
C4114,25,000,State - DAMAN & DIU (25),70-74,2103,841,1262,675,275,400,1428,566,862
C4114,25,000,State - DAMAN & DIU (25),75-79,1067,437,630,314,112,202,753,325,428
C4114,25,000,State - DAMAN & DIU (25),80+,1130,436,694,336,112,224,794,324,470
C4114,25,000,State - DAMAN & DIU (25),Age not stated,356,248,108,83,43,40,273,205,68
C4114,26,000,State - DADRA & NAGAR HAVELI (26),All ages,343709,193760,149949,183114,98305,84809,160595,95455,65140
C4114,26,000,State - DADRA & NAGAR HAVELI (26),0-4,36561,18902,17659,20601,10410,10191,15960,8492,7468
